# x f(x) derivative
2.08181 0.872247 -0.489066
2.08681 0.869791 -0.493421
2.09181 0.867313 -0.497764
2.09681 0.864813 -0.502094
2.10181 0.862292 -0.506412
2.10681 0.859749 -0.510717
2.11181 0.857185 -0.515009
2.11681 0.854599 -0.519289
2.12181 0.851992 -0.523555
2.12681 0.849363 -0.527809
2.13181 0.846714 -0.532049
2.13681 0.844043 -0.536276
2.14181 0.841351 -0.540489
2.14681 0.838638 -0.544689
2.15181 0.835904 -0.548875
2.15681 0.833149 -0.553048
2.16181 0.830374 -0.557207
2.16681 0.827577 -0.561352
2.17181 0.82476 -0.565483
2.17681 0.821922 -0.569599
2.18181 0.819064 -0.573702
2.18681 0.816185 -0.57779
2.19181 0.813286 -0.581864
2.19681 0.810367 -0.585923
2.20181 0.807427 -0.589967
2.20681 0.804467 -0.593997
2.21181 0.801487 -0.598012
2.21681 0.798487 -0.602012
2.22181 0.795467 -0.605997
2.22681 0.792427 -0.609967
2.23181 0.789367 -0.613921
2.23681 0.786288 -0.61786
2.24181 0.783189 -0.621784
2.24681 0.78007 -0.625692
2.25181 0.776932 -0.629585
2.25681 0.773774 -0.633461
2.26181 0.770597 -0.637322
2.26681 0.767401 -0.641167
2.27181 0.764186 -0.644996
2.27681 0.760951 -0.648809
2.28181 0.757698 -0.652606
2.28681 0.754425 -0.656386
2.29181 0.751134 -0.66015
2.29681 0.747824 -0.663897
2.30181 0.744495 -0.667628
2.30681 0.741147 -0.671342
2.31181 0.737782 -0.67504
2.31681 0.734397 -0.67872
2.32181 0.730994 -0.682384
2.32681 0.727573 -0.68603
2.33181 0.724134 -0.689659
2.33681 0.720677 -0.693271
2.34181 0.717201 -0.696866
2.34681 0.713708 -0.700443
2.35181 0.710197 -0.704003
2.35681 0.706668 -0.707545
2.36181 0.703122 -0.71107
2.36681 0.699557 -0.714576
2.37181 0.695976 -0.718065
2.37681 0.692377 -0.721536
2.38181 0.68876 -0.724989
2.38681 0.685127 -0.728424
2.39181 0.681476 -0.73184
2.39681 0.677809 -0.735238
2.40181 0.674124 -0.738618
2.40681 0.670422 -0.74198
2.41181 0.666704 -0.745322
2.41681 0.662969 -0.748647
2.42181 0.659218 -0.751952
2.42681 0.65545 -0.755239
2.43181 0.651665 -0.758507
2.43681 0.647865 -0.761755
2.44181 0.644048 -0.764985
2.44681 0.640215 -0.768196
2.45181 0.636366 -0.771387
2.45681 0.632501 -0.77456
2.46181 0.62862 -0.777712
2.46681 0.624724 -0.780846
2.47181 0.620812 -0.78396
2.47681 0.616884 -0.787054
2.48181 0.612941 -0.790128
2.48681 0.608983 -0.793183
2.49181 0.60501 -0.796218
2.49681 0.601021 -0.799233
2.50181 0.597017 -0.802228
2.50681 0.592999 -0.805203
2.51181 0.588965 -0.808158
2.51681 0.584917 -0.811093
2.52181 0.580854 -0.814007
2.52681 0.576777 -0.816902
2.53181 0.572685 -0.819775
2.53681 0.568579 -0.822628
2.54181 0.564459 -0.825461
2.54681 0.560325 -0.828273
2.55181 0.556177 -0.831064
2.55681 0.552014 -0.833835
2.56181 0.547838 -0.836584
2.56681 0.543648 -0.839313
2.57181 0.539445 -0.842021
2.57681 0.535228 -0.844707
2.58181 0.530998 -0.847373
2.58681 0.526755 -0.850017
2.59181 0.522498 -0.852641
2.59681 0.518228 -0.855242
2.60181 0.513946 -0.857823
2.60681 0.50965 -0.860382
2.61181 0.505342 -0.862919
2.61681 0.501021 -0.865435
2.62181 0.496687 -0.867929
2.62681 0.492342 -0.870402
2.63181 0.487983 -0.872853
2.63681 0.483613 -0.875282
2.64181 0.479231 -0.877689
2.64681 0.474836 -0.880074
2.65181 0.47043 -0.882437
2.65681 0.466012 -0.884778
2.66181 0.461582 -0.887097
2.66681 0.457141 -0.889394
2.67181 0.452688 -0.891669
2.67681 0.448224 -0.893921
2.68181 0.443749 -0.896151
2.68681 0.439263 -0.898359
2.69181 0.434766 -0.900544
2.69681 0.430257 -0.902706
2.70181 0.425739 -0.904846
2.70681 0.421209 -0.906964
2.71181 0.416669 -0.909058
2.71681 0.412118 -0.91113
2.72181 0.407558 -0.913179
2.72681 0.402987 -0.915206
2.73181 0.398406 -0.917209
2.73681 0.393815 -0.91919
2.74181 0.389214 -0.921147
2.74681 0.384603 -0.923082
2.75181 0.379983 -0.924993
2.75681 0.375353 -0.926882
2.76181 0.370714 -0.928747
2.76681 0.366066 -0.930589
2.77181 0.361408 -0.932408
2.77681 0.356742 -0.934203
2.78181 0.352066 -0.935975
2.78681 0.347382 -0.937724
2.79181 0.342689 -0.939449
2.79681 0.337988 -0.941151
2.80181 0.333278 -0.942829
2.80681 0.328559 -0.944483
2.81181 0.323833 -0.946114
2.81681 0.319098 -0.947722
2.82181 0.314356 -0.949305
2.82681 0.309605 -0.950865
2.83181 0.304847 -0.952401
2.83681 0.300081 -0.953914
2.84181 0.295308 -0.955402
2.84681 0.290527 -0.956867
2.85181 0.285739 -0.958307
2.85681 0.280944 -0.959724
2.86181 0.276142 -0.961117
2.86681 0.271333 -0.962485
2.87181 0.266517 -0.96383
2.87681 0.261695 -0.965151
2.88181 0.256866 -0.966447
2.88681 0.252031 -0.967719
2.89181 0.247189 -0.968967
2.89681 0.242341 -0.970191
2.90181 0.237487 -0.971391
2.90681 0.232627 -0.972566
2.91181 0.227761 -0.973717
2.91681 0.22289 -0.974844
2.92181 0.218013 -0.975946
2.92681 0.21313 -0.977024
2.93181 0.208243 -0.978077
2.93681 0.20335 -0.979106
2.94181 0.198452 -0.980111
2.94681 0.193549 -0.981091
2.95181 0.188641 -0.982046
2.95681 0.183728 -0.982977
2.96181 0.178811 -0.983883
2.96681 0.173889 -0.984765
2.97181 0.168964 -0.985622
2.97681 0.164033 -0.986455
2.98181 0.159099 -0.987263
2.98681 0.154161 -0.988046
2.99181 0.149219 -0.988804
2.99681 0.144273 -0.989538
3.00181 0.139323 -0.990247
3.00681 0.13437 -0.990931
3.01181 0.129414 -0.991591
3.01681 0.124454 -0.992225
3.02181 0.119492 -0.992835
3.02681 0.114526 -0.99342
3.03181 0.109558 -0.99398
3.03681 0.104586 -0.994516
3.04181 0.0996125 -0.995026
3.04681 0.0946361 -0.995512
3.05181 0.0896574 -0.995973
3.05681 0.0846764 -0.996408
3.06181 0.0796934 -0.996819
3.06681 0.0747083 -0.997205
3.07181 0.0697214 -0.997567
3.07681 0.0647327 -0.997903
3.08181 0.0597424 -0.998214
3.08681 0.0547506 -0.9985
3.09181 0.0497574 -0.998761
3.09681 0.044763 -0.998998
3.10181 0.0397675 -0.999209
3.10681 0.034771 -0.999395
3.11181 0.0297736 -0.999557
3.11681 0.0247754 -0.999693
3.12181 0.0197767 -0.999804
3.12681 0.0147774 -0.999891
3.13181 0.0097778 -0.999952
3.13681 0.00477794 -0.999989
3.14181 -0.000222039 -1
3.14681 -0.00522202 -0.999986
3.15181 -0.0102219 -0.999948
3.15681 -0.0152215 -0.999884
3.16181 -0.0202207 -0.999796
3.16681 -0.0252194 -0.999682
3.17181 -0.0302174 -0.999543
3.17681 -0.0352148 -0.99938
3.18181 -0.0402112 -0.999191
3.18681 -0.0452066 -0.998978
3.19181 -0.0502009 -0.998739
3.19681 -0.055194 -0.998476
3.20181 -0.0601856 -0.998187
3.20681 -0.0651758 -0.997874
3.21181 -0.0701643 -0.997535
3.21681 -0.0751511 -0.997172
3.22181 -0.080136 -0.996784
3.22681 -0.0851189 -0.996371
3.23181 -0.0900997 -0.995933
3.23681 -0.0950782 -0.99547
3.24181 -0.100054 -0.994982
3.24681 -0.105028 -0.994469
3.25181 -0.109999 -0.993932
3.25681 -0.114967 -0.993369
3.26181 -0.119933 -0.992782
3.26681 -0.124895 -0.99217
3.27181 -0.129854 -0.991533
3.27681 -0.13481 -0.990871
3.28181 -0.139763 -0.990185
3.28681 -0.144712 -0.989474
3.29181 -0.149658 -0.988738
3.29681 -0.154599 -0.987977
3.30181 -0.159537 -0.987192
3.30681 -0.164471 -0.986382
3.31181 -0.169401 -0.985547
3.31681 -0.174327 -0.984688
3.32181 -0.179248 -0.983804
3.32681 -0.184165 -0.982895
3.33181 -0.189077 -0.981962
3.33681 -0.193984 -0.981005
3.34181 -0.198887 -0.980022
3.34681 -0.203785 -0.979016
3.35181 -0.208677 -0.977985
3.35681 -0.213564 -0.976929
3.36181 -0.218446 -0.975849
3.36681 -0.223323 -0.974745
3.37181 -0.228194 -0.973616
3.37681 -0.233059 -0.972463
3.38181 -0.237918 -0.971285
3.38681 -0.242772 -0.970083
3.39181 -0.247619 -0.968857
3.39681 -0.25246 -0.967607
3.40181 -0.257295 -0.966333
3.40681 -0.262124 -0.965034
3.41181 -0.266945 -0.963712
3.41681 -0.271761 -0.962365
3.42181 -0.276569 -0.960994
3.42681 -0.281371 -0.959599
3.43181 -0.286165 -0.95818
3.43681 -0.290952 -0.956738
3.44181 -0.295732 -0.955271
3.44681 -0.300505 -0.95378
3.45181 -0.30527 -0.952266
3.45681 -0.310028 -0.950728
3.46181 -0.314777 -0.949166
3.46681 -0.319519 -0.94758
3.47181 -0.324253 -0.94597
3.47681 -0.328979 -0.944337
3.48181 -0.333696 -0.942681
3.48681 -0.338406 -0.941
3.49181 -0.343106 -0.939297
3.49681 -0.347799 -0.937569
3.50181 -0.352482 -0.935819
3.50681 -0.357157 -0.934044
3.51181 -0.361822 -0.932247
3.51681 -0.366479 -0.930426
3.52181 -0.371127 -0.928582
3.52681 -0.375765 -0.926715
3.53181 -0.380394 -0.924825
3.53681 -0.385013 -0.922911
3.54181 -0.389623 -0.920975
3.54681 -0.394223 -0.919015
3.55181 -0.398813 -0.917032
3.55681 -0.403393 -0.915027
3.56181 -0.407963 -0.912998
3.56681 -0.412523 -0.910947
3.57181 -0.417073 -0.908873
3.57681 -0.421612 -0.906776
3.58181 -0.42614 -0.904657
3.58681 -0.430658 -0.902515
3.59181 -0.435165 -0.90035
3.59681 -0.439662 -0.898163
3.60181 -0.444147 -0.895954
3.60681 -0.448621 -0.893722
3.61181 -0.453084 -0.891468
3.61681 -0.457536 -0.889191
3.62181 -0.461976 -0.886892
3.62681 -0.466405 -0.884571
3.63181 -0.470822 -0.882228
3.63681 -0.475227 -0.879863
3.64181 -0.47962 -0.877476
3.64681 -0.484002 -0.875067
3.65181 -0.488371 -0.872636
3.65681 -0.492728 -0.870183
3.66181 -0.497073 -0.867709
3.66681 -0.501405 -0.865213
3.67181 -0.505725 -0.862695
3.67681 -0.510032 -0.860155
3.68181 -0.514326 -0.857595
3.68681 -0.518608 -0.855012
3.69181 -0.522877 -0.852408
3.69681 -0.527132 -0.849783
3.70181 -0.531374 -0.847137
3.70681 -0.535603 -0.84447
3.71181 -0.539819 -0.841781
3.71681 -0.544021 -0.839072
3.72181 -0.54821 -0.836341
3.72681 -0.552384 -0.833589
3.73181 -0.556546 -0.830817
3.73681 -0.560693 -0.828024
3.74181 -0.564826 -0.82521
3.74681 -0.568945 -0.822376
3.75181 -0.573049 -0.819521
3.75681 -0.57714 -0.816645
3.76181 -0.581216 -0.813749
3.76681 -0.585277 -0.810833
3.77181 -0.589324 -0.807897
3.77681 -0.593356 -0.80494
3.78181 -0.597374 -0.801963
3.78681 -0.601376 -0.798966
3.79181 -0.605363 -0.795949
3.79681 -0.609335 -0.792913
3.80181 -0.613292 -0.789856
3.80681 -0.617234 -0.78678
3.81181 -0.62116 -0.783684
3.81681 -0.625071 -0.780568
3.82181 -0.628966 -0.777433
3.82681 -0.632845 -0.774279
3.83181 -0.636708 -0.771105
3.83681 -0.640556 -0.767911
3.84181 -0.644387 -0.764699
3.84681 -0.648203 -0.761468
3.85181 -0.652002 -0.758217
3.85681 -0.655785 -0.754948
3.86181 -0.659552 -0.751659
3.86681 -0.663302 -0.748352
3.87181 -0.667035 -0.745026
3.87681 -0.670752 -0.741682
3.88181 -0.674452 -0.738319
3.88681 -0.678135 -0.734937
3.89181 -0.681801 -0.731537
3.89681 -0.68545 -0.728119
3.90181 -0.689082 -0.724683
3.90681 -0.692697 -0.721229
3.91181 -0.696295 -0.717756
3.91681 -0.699875 -0.714266
3.92181 -0.703437 -0.710757
3.92681 -0.706982 -0.707231
3.93181 -0.71051 -0.703688
3.93681 -0.714019 -0.700126
3.94181 -0.717511 -0.696547
3.94681 -0.720985 -0.692951
3.95181 -0.72444 -0.689338
3.95681 -0.727878 -0.685707
3.96181 -0.731297 -0.682059
3.96681 -0.734698 -0.678394
3.97181 -0.738081 -0.674712
3.97681 -0.741446 -0.671013
3.98181 -0.744791 -0.667297
3.98681 -0.748118 -0.663565
3.99181 -0.751427 -0.659816
3.99681 -0.754717 -0.656051
4.00181 -0.757987 -0.652269
4.00681 -0.761239 -0.648471
4.01181 -0.764472 -0.644657
4.01681 -0.767686 -0.640826
4.02181 -0.77088 -0.63698
4.02681 -0.774056 -0.633118
4.03181 -0.777211 -0.629239
4.03681 -0.780348 -0.625346
4.04181 -0.783465 -0.621436
4.04681 -0.786562 -0.617511
4.05181 -0.78964 -0.61357
4.05681 -0.792698 -0.609615
4.06181 -0.795736 -0.605643
4.06681 -0.798754 -0.601657
4.07181 -0.801753 -0.597656
4.07681 -0.804731 -0.59364
4.08181 -0.807689 -0.589609
4.08681 -0.810627 -0.585563
4.09181 -0.813545 -0.581502
4.09681 -0.816442 -0.577427
4.10181 -0.819319 -0.573338
4.10681 -0.822175 -0.569234
4.11181 -0.825011 -0.565116
4.11681 -0.827826 -0.560984
4.12181 -0.830621 -0.556838
4.12681 -0.833395 -0.552678
4.13181 -0.836148 -0.548504
4.13681 -0.83888 -0.544317
4.14181 -0.841591 -0.540115
4.14681 -0.844281 -0.535901
4.15181 -0.84695 -0.531673
4.15681 -0.849598 -0.527431
4.16181 -0.852224 -0.523177
4.16681 -0.854829 -0.518909
4.17181 -0.857413 -0.514628
4.17681 -0.859976 -0.510335
4.18181 -0.862517 -0.506029
4.18681 -0.865036 -0.50171
4.19181 -0.867534 -0.497378
4.19681 -0.87001 -0.493035
4.20181 -0.872464 -0.488678
4.20681 -0.874896 -0.48431
4.21181 -0.877307 -0.479929
4.21681 -0.879696 -0.475537
4.22181 -0.882062 -0.471133
4.22681 -0.884407 -0.466716
4.23181 -0.88673 -0.462288
4.23681 -0.88903 -0.457849
4.24181 -0.891308 -0.453398
4.24681 -0.893564 -0.448936
4.25181 -0.895797 -0.444463
4.25681 -0.898009 -0.439978
4.26181 -0.900197 -0.435483
4.26681 -0.902363 -0.430976
4.27181 -0.904507 -0.426459
4.27681 -0.906628 -0.421931
4.28181 -0.908726 -0.417393
4.28681 -0.910802 -0.412844
4.29181 -0.912855 -0.408285
4.29681 -0.914885 -0.403715
4.30181 -0.916892 -0.399136
4.30681 -0.918876 -0.394547
4.31181 -0.920837 -0.389947
4.31681 -0.922775 -0.385338
4.32181 -0.924691 -0.38072
4.32681 -0.926583 -0.376091
4.33181 -0.928451 -0.371454
4.33681 -0.930297 -0.366807
4.34181 -0.93212 -0.362151
4.34681 -0.933919 -0.357486
4.35181 -0.935694 -0.352812
4.35681 -0.937447 -0.348129
4.36181 -0.939176 -0.343437
4.36681 -0.940881 -0.338737
4.37181 -0.942563 -0.334028
4.37681 -0.944221 -0.329311
4.38181 -0.945856 -0.324586
4.38681 -0.947467 -0.319853
4.39181 -0.949055 -0.315112
4.39681 -0.950618 -0.310362
4.40181 -0.952158 -0.305605
4.40681 -0.953674 -0.300841
4.41181 -0.955167 -0.296069
4.41681 -0.956635 -0.291289
4.42181 -0.958079 -0.286502
4.42681 -0.9595 -0.281709
4.43181 -0.960897 -0.276908
4.43681 -0.962269 -0.2721
4.44181 -0.963618 -0.267285
4.44681 -0.964942 -0.262463
4.45181 -0.966242 -0.257635
4.45681 -0.967518 -0.252801
4.46181 -0.96877 -0.24796
4.46681 -0.969998 -0.243113
4.47181 -0.971201 -0.23826
4.47681 -0.97238 -0.233401
4.48181 -0.973535 -0.228537
4.48681 -0.974666 -0.223666
4.49181 -0.975772 -0.21879
4.49681 -0.976854 -0.213908
4.50181 -0.977911 -0.209022
4.50681 -0.978944 -0.204129
4.51181 -0.979952 -0.199232
4.51681 -0.980936 -0.19433
4.52181 -0.981896 -0.189423
4.52681 -0.98283 -0.184511
4.53181 -0.983741 -0.179595
4.53681 -0.984626 -0.174674
4.54181 -0.985487 -0.169748
4.54681 -0.986324 -0.164819
4.55181 -0.987136 -0.159885
4.55681 -0.987923 -0.154947
4.56181 -0.988685 -0.150006
4.56681 -0.989423 -0.145061
4.57181 -0.990136 -0.140112
4.57681 -0.990824 -0.135159
4.58181 -0.991487 -0.130204
4.58681 -0.992126 -0.125245
4.59181 -0.99274 -0.120282
4.59681 -0.993329 -0.115317
4.60181 -0.993893 -0.110349
4.60681 -0.994432 -0.105378
4.61181 -0.994947 -0.100405
4.61681 -0.995436 -0.0954289
4.62181 -0.995901 -0.0904505
4.62681 -0.996341 -0.0854699
4.63181 -0.996756 -0.0804871
4.63681 -0.997146 -0.0755024
4.64181 -0.997511 -0.0705157
4.64681 -0.997851 -0.0655273
4.65181 -0.998166 -0.0605373
4.65681 -0.998456 -0.0555457
4.66181 -0.998721 -0.0505527
4.66681 -0.998962 -0.0455585
4.67181 -0.999177 -0.0405632
4.67681 -0.999367 -0.0355668
4.68181 -0.999533 -0.0305695
4.68681 -0.999673 -0.0255715
4.69181 -0.999788 -0.0205728
4.69681 -0.999879 -0.0155737
4.70181 -0.999944 -0.0105741
4.70681 -0.999984 -0.00557426
4.71181 -1 -0.000574287
4.71681 -0.99999 0.0044257
4.72181 -0.999956 0.00942557
4.72681 -0.999896 0.0144252
4.73181 -0.999811 0.0194245
4.73681 -0.999702 0.0244233
4.74181 -0.999567 0.0294215
4.74681 -0.999407 0.0344189
4.75181 -0.999223 0.0394155
4.75681 -0.999013 0.0444111
4.76181 -0.998779 0.0494056
4.76681 -0.998519 0.0543988
4.77181 -0.998235 0.0593907
4.77681 -0.997925 0.0643812
4.78181 -0.997591 0.06937
4.78681 -0.997232 0.074357
4.79181 -0.996847 0.0793422
4.79681 -0.996438 0.0843255
4.80181 -0.996004 0.0893066
4.80681 -0.995545 0.0942855
4.81181 -0.995061 0.099262
4.81681 -0.994553 0.104236
4.82181 -0.994019 0.109207
4.82681 -0.993461 0.114176
4.83181 -0.992877 0.119142
4.83681 -0.992269 0.124105
4.84181 -0.991636 0.129065
4.84681 -0.990978 0.134021
4.85181 -0.990296 0.138974
4.85681 -0.989589 0.143924
4.86181 -0.988857 0.14887
4.86681 -0.9881 0.153813
4.87181 -0.987319 0.158751
4.87681 -0.986513 0.163686
4.88181 -0.985682 0.168616
4.88681 -0.984826 0.173543
4.89181 -0.983946 0.178465
4.89681 -0.983042 0.183382
4.90181 -0.982113 0.188295
4.90681 -0.981159 0.193203
4.91181 -0.980181 0.198106
4.91681 -0.979178 0.203005
4.92181 -0.97815 0.207898
4.92681 -0.977099 0.212786
4.93181 -0.976023 0.217669
4.93681 -0.974922 0.222547
4.94181 -0.973797 0.227418
4.94681 -0.972648 0.232284
4.95181 -0.971474 0.237145
4.95681 -0.970276 0.241999
4.96181 -0.969054 0.246847
4.96681 -0.967808 0.25169
4.97181 -0.966537 0.256526
4.97681 -0.965243 0.261355
4.98181 -0.963924 0.266178
4.98681 -0.962581 0.270994
4.99181 -0.961214 0.275804
4.99681 -0.959823 0.280606
5.00181 -0.958408 0.285402
5.00681 -0.956969 0.29019
5.01181 -0.955506 0.294972
5.01681 -0.954019 0.299745
5.02181 -0.952509 0.304512
5.02681 -0.950974 0.30927
5.03181 -0.949416 0.314021
5.03681 -0.947834 0.318765
5.04181 -0.946228 0.3235
5.04681 -0.944599 0.328227
5.05181 -0.942946 0.332946
5.05681 -0.94127 0.337656
5.06181 -0.939569 0.342358
5.06681 -0.937846 0.347052
5.07181 -0.936099 0.351737
5.07681 -0.934329 0.356413
5.08181 -0.932535 0.36108
5.08681 -0.930718 0.365738
5.09181 -0.928877 0.370387
5.09681 -0.927014 0.375027
5.10181 -0.925127 0.379657
5.10681 -0.923217 0.384278
5.11181 -0.921284 0.388889
5.11681 -0.919329 0.393491
5.12181 -0.91735 0.398083
5.12681 -0.915348 0.402664
5.13181 -0.913323 0.407236
5.13681 -0.911275 0.411798
5.14181 -0.909205 0.416349
5.14681 -0.907112 0.42089
5.15181 -0.904996 0.42542
5.15681 -0.902858 0.429939
5.16181 -0.900697 0.434448
5.16681 -0.898513 0.438946
5.17181 -0.896307 0.443433
5.17681 -0.894079 0.447909
5.18181 -0.891828 0.452374
5.18681 -0.889555 0.456828
5.19181 -0.88726 0.46127
5.19681 -0.884943 0.4657
5.20181 -0.882603 0.470119
5.20681 -0.880241 0.474526
5.21181 -0.877858 0.478921
5.21681 -0.875452 0.483305
5.22181 -0.873025 0.487676
5.22681 -0.870575 0.492035
5.23181 -0.868104 0.496382
5.23681 -0.865612 0.500716
5.24181 -0.863097 0.505038
5.24681 -0.860561 0.509347
5.25181 -0.858004 0.513643
5.25681 -0.855425 0.517927
5.26181 -0.852825 0.522198
5.26681 -0.850203 0.526455
5.27181 -0.84756 0.5307
5.27681 -0.844896 0.534931
5.28181 -0.842211 0.539148
5.28681 -0.839504 0.543353
5.29181 -0.836777 0.547543
5.29681 -0.834029 0.551721
5.30181 -0.83126 0.555884
5.30681 -0.82847 0.560033
5.31181 -0.82566 0.564168
5.31681 -0.822829 0.56829
5.32181 -0.819977 0.572397
5.32681 -0.817105 0.576489
5.33181 -0.814212 0.580568
5.33681 -0.811299 0.584631
5.34181 -0.808366 0.588681
5.34681 -0.805412 0.592715
5.35181 -0.802439 0.596735
5.35681 -0.799445 0.600739
5.36181 -0.796431 0.604729
5.36681 -0.793398 0.608704
5.37181 -0.790344 0.612663
5.37681 -0.787271 0.616607
5.38181 -0.784178 0.620536
5.38681 -0.781066 0.624449
5.39181 -0.777934 0.628346
5.39681 -0.774782 0.632228
5.40181 -0.771611 0.636094
5.40681 -0.768421 0.639944
5.41181 -0.765212 0.643778
5.41681 -0.761984 0.647596
5.42181 -0.758736 0.651398
5.42681 -0.75547 0.655184
5.43181 -0.752184 0.658953
5.43681 -0.74888 0.662705
5.44181 -0.745557 0.666442
5.44681 -0.742216 0.670161
5.45181 -0.738856 0.673864
5.45681 -0.735477 0.67755
5.46181 -0.73208 0.681218
5.46681 -0.728665 0.68487
5.47181 -0.725232 0.688505
5.47681 -0.72178 0.692123
5.48181 -0.71831 0.695723
5.48681 -0.714823 0.699306
5.49181 -0.711317 0.702871
5.49681 -0.707794 0.706419
5.50181 -0.704253 0.709949
5.50681 -0.700695 0.713461
5.51181 -0.697119 0.716956
5.51681 -0.693525 0.720432
5.52181 -0.689914 0.723891
5.52681 -0.686286 0.727332
5.53181 -0.682641 0.730754
5.53681 -0.678979 0.734158
5.54181 -0.675299 0.737544
5.54681 -0.671603 0.740911
5.55181 -0.66789 0.74426
5.55681 -0.664161 0.74759
5.56181 -0.660414 0.750901
5.56681 -0.656652 0.754194
5.57181 -0.652873 0.757468
5.57681 -0.649077 0.760723
5.58181 -0.645265 0.763958
5.58681 -0.641438 0.767175
5.59181 -0.637594 0.770373
5.59681 -0.633734 0.773551
5.60181 -0.629858 0.77671
5.60681 -0.625967 0.77985
5.61181 -0.62206 0.78297
5.61681 -0.618137 0.78607
5.62181 -0.614199 0.789151
5.62681 -0.610246 0.792212
5.63181 -0.606277 0.795254
5.63681 -0.602293 0.798275
5.64181 -0.598294 0.801276
5.64681 -0.59428 0.804258
5.65181 -0.590252 0.807219
5.65681 -0.586208 0.81016
5.66181 -0.58215 0.813081
5.66681 -0.578077 0.815982
5.67181 -0.57399 0.818862
5.67681 -0.569889 0.821722
5.68181 -0.565773 0.824561
5.68681 -0.561643 0.827379
5.69181 -0.557499 0.830177
5.69681 -0.553342 0.832954
5.70181 -0.54917 0.835711
5.70681 -0.544984 0.838446
5.71181 -0.540785 0.841161
5.71681 -0.536573 0.843854
5.72181 -0.532347 0.846526
5.72681 -0.528108 0.849177
5.73181 -0.523855 0.851807
5.73681 -0.51959 0.854416
5.74181 -0.515311 0.857003
5.74681 -0.51102 0.859569
5.75181 -0.506715 0.862113
5.75681 -0.502399 0.864636
5.76181 -0.498069 0.867137
5.76681 -0.493727 0.869617
5.77181 -0.489373 0.872075
5.77681 -0.485007 0.874511
5.78181 -0.480628 0.876925
5.78681 -0.476237 0.879317
5.79181 -0.471835 0.881687
5.79681 -0.46742 0.884035
5.80181 -0.462994 0.886361
5.80681 -0.458557 0.888665
5.81181 -0.454108 0.890947
5.81681 -0.449647 0.893206
5.82181 -0.445176 0.895443
5.82681 -0.440693 0.897658
5.83181 -0.436199 0.89985
5.83681 -0.431695 0.90202
5.84181 -0.427179 0.904167
5.84681 -0.422653 0.906292
5.85181 -0.418116 0.908394
5.85681 -0.413569 0.910473
5.86181 -0.409012 0.912529
5.86681 -0.404444 0.914563
5.87181 -0.399866 0.916574
5.87681 -0.395278 0.918561
5.88181 -0.39068 0.920526
5.88681 -0.386073 0.922468
5.89181 -0.381456 0.924387
5.89681 -0.376829 0.926283
5.90181 -0.372193 0.928155
5.90681 -0.367548 0.930005
5.91181 -0.362893 0.931831
5.91681 -0.358229 0.933634
5.92181 -0.353557 0.935413
5.92681 -0.348875 0.937169
5.93181 -0.344185 0.938902
5.93681 -0.339486 0.940611
5.94181 -0.334779 0.942297
5.94681 -0.330063 0.943959
5.95181 -0.325339 0.945597
5.95681 -0.320607 0.947212
5.96181 -0.315867 0.948803
5.96681 -0.311119 0.950371
5.97181 -0.306364 0.951915
5.97681 -0.3016 0.953434
5.98181 -0.296829 0.954931
5.98681 -0.292051 0.956403
5.99181 -0.287265 0.957851
5.99681 -0.282473 0.959275
6.00181 -0.277673 0.960676
6.00681 -0.272866 0.962052
6.01181 -0.268052 0.963404
6.01681 -0.263232 0.964733
6.02181 -0.258405 0.966037
6.02681 -0.253571 0.967317
6.03181 -0.248732 0.968572
6.03681 -0.243886 0.969804
6.04181 -0.239034 0.971011
6.04681 -0.234176 0.972194
6.05181 -0.229312 0.973353
6.05681 -0.224442 0.974487
6.06181 -0.219567 0.975597
6.06681 -0.214686 0.976683
6.07181 -0.2098 0.977744
6.07681 -0.204909 0.978781
6.08181 -0.200012 0.979793
6.08681 -0.195111 0.980781
6.09181 -0.190205 0.981744
6.09681 -0.185294 0.982683
6.10181 -0.180378 0.983597
6.10681 -0.175458 0.984487
6.11181 -0.170533 0.985352
6.11681 -0.165604 0.986192
6.12181 -0.160671 0.987008
6.12681 -0.155734 0.987799
6.13181 -0.150793 0.988565
6.13681 -0.145849 0.989307
6.14181 -0.1409 0.990024
6.14681 -0.135948 0.990716
6.15181 -0.130993 0.991383
6.15681 -0.126035 0.992026
6.16181 -0.121073 0.992644
6.16681 -0.116108 0.993237
6.17181 -0.111141 0.993805
6.17681 -0.10617 0.994348
6.18181 -0.101197 0.994866
6.18681 -0.0962215 0.99536
6.19181 -0.0912435 0.995829
6.19681 -0.0862633 0.996272
6.20181 -0.0812808 0.996691
6.20681 -0.0762964 0.997085
6.21181 -0.07131 0.997454
6.21681 -0.0663219 0.997798
6.22181 -0.0613321 0.998117
6.22681 -0.0563408 0.998412
6.23181 -0.051348 0.998681
6.23681 -0.046354 0.998925
6.24181 -0.0413588 0.999144
6.24681 -0.0363626 0.999339
6.25181 -0.0313655 0.999508
6.25681 -0.0263676 0.999652
6.26181 -0.021369 0.999772
6.26681 -0.0163699 0.999866
6.27181 -0.0113704 0.999935
6.27681 -0.00637057 0.99998
6.28181 -0.00137061 0.999999
